chr	start	end	depth
chr1	119755357	119755667	75.05459677419354
chr1	119757203	119757508	67.44434426229508
chr1	167430570	167431816	48.68731942215088
chr1	167433950	167435504	42.82630308880309
chr1	167439274	167439710	77.30825688073395
chr1	167439803	167440837	53.603264023210826
chr1	167518338	167518680	65.51608187134504
chr1	198693948	198695241	47.776527455529774
chr1	198706664	198707022	65.2034217877095
chr1	198729067	198729241	66.71867816091954
chr1	198731547	198731796	66.17560240963856
chr1	198752179	198752842	59.445625942684764
chr1	236810433	236810665	65.4375
chr1	236812668	236812914	64.53394308943089
chr1	236824049	236824289	66.05010416666667
chr1	236829119	236829338	64.59760273972603
chr1	236831896	236832148	66.09811507936509
chr1	236859763	236859992	76.57532751091703
chr1	236861055	236861347	65.1853595890411
chr1	236863384	236863624	64.83250000000001
chr1	236874656	236874916	66.39798076923077
chr1	236897488	236904051	63.17212021941185
chr10	14907809	14909400	53.59022627278441
chr10	14911120	14911392	84.67233455882352
chr10	14936468	14936663	83.38974358974359
chr10	14945365	14945635	81.95574074074074
chr10	14953832	14954502	74.25970149253732
chr10	70882210	70882555	79.95376811594204
chr10	70887783	70888324	96.14149722735675
chr10	70888461	70888854	79.94796437659033
chr10	71818961	71819341	96.02848684210525
chr10	71819644	71819970	83.7670245398773
chr10	71823818	71823966	96.3268581081081
chr10	71825767	71825963	84.75038265306122
chr10	71834302	71834575	84.69954212454212
chr10	71851112	71851445	81.375
chr10	74176419	74176956	77.85214152700186
chr10	74200694	74200908	85.86343457943926
chr10	74314597	74314815	82.6795871559633
chr10	74394071	74394383	80.3150641025641
chr10	74670113	74670339	83.75243362831858
chr10	96196838	96197133	81.41838983050847
chr10	96199896	96200228	82.12176204819278
chr10	96204462	96204924	79.72748917748918
chr10	96215251	96215459	85.55997596153847
chr10	96223756	96224059	80.77409240924092
chr10	96230724	96230904	86.80125000000001
chr10	102833405	102835084	51.35369267421085
chr10	102836995	102837603	76.8546875
chr10	123008909	123009141	84.00053879310346
chr10	123037677	123037917	85.146875
chr11	3867978	3868344	66.53073770491804
chr11	3903393	3903679	67.07211538461539
chr11	3999532	3999757	68.00766666666667
chr11	4023803	4024057	67.66702755905513
chr11	4059211	4059473	68.74522900763358
chr11	4069956	4070273	66.95875394321766
chr11	4074432	4074749	69.15425867507886
chr11	4083193	4083724	64.24336158192091
chr11	5226193	5226893	60.52282142857143
chr11	36510639	36511108	64.72473347547974
chr11	36520062	36520299	68.60833333333333
chr11	36535889	36536104	70.34313953488372
chr11	36563315	36563568	70.2354743083004
chr11	36566377	36566621	77.35553278688525
chr11	36567286	36567499	76.77605633802817
chr11	36567955	36568192	66.41350210970464
chr11	36573221	36579826	64.59492051476154
chr11	36575504	36576041	78.10228119180633
chr11	36591873	36594265	43.29002926421405
chr11	68754819	68757800	50.87623280778262
chr11	68762557	68762831	66.0206204379562
chr11	68793245	68793472	76.6783039647577
chr11	68794734	68794981	67.1821862348178
chr11	68796786	68797003	68.80921658986175
chr11	68815264	68815573	67.07087378640776
chr11	68844075	68844480	65.79092592592592
chr11	108127816	108128049	69.84613733905579
chr11	108131837	108132024	77.79251336898395
chr11	108133750	108134007	78.40321011673151
chr11	108134151	108134518	78.4050408719346
chr11	108135072	108135312	76.03791666666667
chr11	108136000	108137009	55.529162537165504
chr11	108141535	108141770	77.85648936170213
chr11	108142367	108144291	46.25469074844075
chr11	108146051	108146429	77.24748677248678
chr11	108147200	108147846	61.65599845201238
chr11	108223033	108227958	61.07603045685279
chr11	108229108	108230982	68.00028014941302
chr11	108231418	108231664	69.37733739837398
chr11	108235600	108236604	58.04322709163347
chr11	108244718	108245096	67.60522486772487
chr11	108246894	108247197	77.63721122112212
chr11	108248863	108249172	65.86003236245955
chr11	108256145	108256410	78.66367924528302
chr11	108257411	108257676	67.76518867924528
chr11	108267101	108267412	67.15699356913183
chr11	108282640	108282949	67.85339805825242
chr11	108287108	108287785	79.64737813884786
chr11	108288907	108289173	76.67086466165414
chr11	108289532	108290737	54.47002074688796
chr11	108292549	108292863	76.16019108280254
chr11	108293243	108293547	67.81027960526316
chr11	108294857	108296066	76.4958229942101
chr11	108296904	108297452	65.34808394160584
chr11	108299410	108299955	63.84307339449541
chr11	108312341	108312568	68.64845814977973
chr11	108315753	108316183	78.03511627906977
chr11	108317303	108317591	69.44401041666666
chr11	108319884	108320128	78.15102459016393
chr11	108321231	108321490	66.48098455598456
chr11	108325240	108325614	78.45314171122995
chr11	108325988	108326295	67.04267100977198
chr11	108328951	108329377	65.70962441314553
chr11	108331374	108331627	77.47915019762846
chr11	108331809	108332107	68.55855704697987
chr11	108334899	108335179	77.66803571428571
chr11	108335775	108336478	61.41426031294452
chr11	108365255	108369172	56.6567398519275
chr11	112228524	112229574	76.48159523809524
chr11	112230196	112230752	62.75813848920863
chr11	118304475	118304846	68.0311320754717
chr11	118339705	118339976	70.37555350553507
chr11	118348957	118350268	50.88398169336384
chr11	118353049	118355231	41.366532997250225
chr12	102836815	102839288	50.73772745653053
chr12	102840330	102840585	77.22078431372549
chr12	102885975	102886312	75.50289317507419
chr12	109553667	109557206	62.17847555806725
chr12	109560970	109561587	88.55733387358184
chr12	109561614	109561922	76.53084415584416
chr12	109569902	109570164	78.29942748091602
chr12	109573277	109573944	70.0284107946027
chr12	120725665	120726001	76.3734375
chr12	120736916	120737875	88.50912408759123
chr12	120738750	120738985	87.61659574468085
chr12	120739070	120740078	63.86453373015873
chr12	121839862	121840118	77.04921875
chr12	121843640	121843902	78.65295801526717
chr12	121846792	121847003	77.58317535545024
chr12	121849617	121850008	77.07589514066497
chr12	121856513	121856695	79.40247252747253
chr12	121858855	121859261	73.5198275862069
chr12	121863462	121863666	76.98063725490195
chr13	100149131	100149775	70.07208850931677
chr13	100157217	100157410	75.86502590673575
chr13	100160603	100161695	59.671749084249086
chr13	100235772	100235948	83.95426136363636
chr13	100236411	100237567	59.72112889273357
chr13	100307122	100307330	75.54026442307693
chr13	100489898	100491887	41.772134238310706
chr13	100530028	100530507	69.54796450939457
chr13	108207369	108211366	63.11277207905929
chr14	20472238	20473270	75.46073158914729
chr14	20473314	20475322	47.39854332669323
chr14	20476314	20477164	57.23238235294118
chr14	74476122	74476662	61.45703703703704
chr14	74484341	74484657	65.51012658227849
chr14	74493123	74493678	63.35108108108108
chr14	99169217	99176265	65.01473822360954
chr14	99231275	99231627	66.1015625
chr14	99271091	99271594	65.3606361829026
chr15	40407566	40407882	74.23599683544305
chr15	40414336	40415052	86.6370810055866
chr15	40415076	40415552	84.93975840336135
chr15	40416008	40416432	71.94369103773585
chr15	40418060	40421369	58.14426563916591
chr15	40424065	40424543	70.46433054393306
chr15	40435347	40436017	68.13149253731343
chr15	45361054	45362291	57.12861762328214
chr15	45363561	45364086	84.14328571428572
chr15	45364254	45364930	86.44323224852072
chr15	45365976	45366280	82.62713815789473
chr15	45366301	45366578	83.83032490974729
chr15	45368000	45368330	86.6984090909091
chr15	45369256	45369777	70.09808061420345
chr15	45373166	45373401	73.495
chr15	45376531	45378863	46.31186749571184
chr15	45396852	45397416	71.04547872340426
chr15	45399476	45399665	74.3058201058201
chr15	74344974	74345360	72.43743523316063
chr15	74347830	74348314	71.77432851239669
chr15	74350096	74350324	75.67434210526315
chr15	74359453	74359673	75.18511363636364
chr15	74361305	74361853	70.15533759124088
chr15	74365646	74366276	84.88519841269841
chr15	74367247	74367810	68.7145648312611
chr15	76227643	76228319	67.07252218934912
chr15	76292361	76292692	74.35294561933534
chr15	76309862	76310134	86.37233455882352
chr15	76311280	76311542	77.46536259541985
chr15	80152420	80152615	75.14474358974358
chr15	80155881	80158240	46.852373887240354
chr15	80162176	80163777	48.83864772017489
chr15	80167033	80167312	73.47249103942652
chr15	80186060	80187016	61.960224895397495
chr15	82130160	82130631	71.28837579617834
chr15	82151395	82152493	59.50867486338798
chr15	82163783	82164054	75.56798892988931
chr15	82220008	82220299	73.13256013745703
chr15	82225095	82225334	76.45251046025105
chr15	82240348	82240625	85.72635379061373
chr15	82241200	82241473	76.61419413919414
chr15	82252621	82252845	74.7642857142857
chr16	28987496	28989659	31.512829403606105
chr16	30182757	30183203	63.42040358744394
chr16	30183352	30184031	64.23921207658321
chr16	30184148	30184413	63.001132075471695
chr16	30184678	30185034	62.58405898876405
chr16	30185139	30187293	62.68491179201486
chr16	30187312	30189145	39.127536824877254
chr16	31107737	31108215	63.349006276150625
chr16	31108224	31108836	64.65923202614378
chr16	31108864	31109649	62.83375796178344
chr16	31110331	31111289	63.09024008350731
chr16	31111799	31112861	46.17671845574388
chr16	67646116	67646587	63.78508492569002
chr16	67646644	67646854	55.779404761904765
chr16	67647776	67652409	59.846848694150665
chr16	67652895	67653324	62.989160839160846
chr16	67654079	67654319	52.81458333333334
chr16	67655961	67656715	65.00875331564987
chr16	67656731	67657386	51.74820610687023
chr16	71565590	71568879	42.60012921860748
chr16	71575008	71576497	58.36576561450638
chr16	71576939	71577200	56.22174329501915
chr17	7217055	7217243	77.04561170212766
chr17	7217646	7217888	67.08295454545456
chr17	7219736	7220746	55.588737623762384
chr17	7222570	7223307	77.1526119402985
chr17	7223352	7225306	47.62062436028659
chr17	28394686	28399783	60.78306847165
chr17	28404170	28404838	61.68847305389221
chr17	28506173	28506513	64.4352205882353
chr17	28529024	28529294	64.75435185185185
chr17	28534261	28534608	67.25979827089337
chr17	28547929	28548243	77.02117834394905
chr17	28548522	28551872	58.44090298507463
chr17	42202033	42202517	76.90712809917355
chr17	42202687	42203023	63.98712797619048
chr17	42207488	42207798	67.0158870967742
chr17	42210101	42210662	62.80294117647058
chr17	42217090	42218400	75.10595419847328
chr17	42218653	42218948	65.64101694915254
chr17	42223312	42223626	79.30079617834394
chr17	42224709	42224938	68.8707423580786
chr17	44004476	44005159	76.73286969253294
chr17	44005954	44006307	78.0185552407932
chr17	44007497	44007843	66.68807803468208
chr17	63930004	63930584	61.05215517241379
chr17	75758140	75758588	62.31506696428571
chr17	80101634	80102803	52.17621899059024
chr17	80105679	80105964	65.8590350877193
chr17	80107730	80107966	78.16832627118643
chr17	80108220	80108898	61.06865781710915
chr17	80116756	80117179	76.56117021276596
chr17	80117530	80117819	75.89826989619377
chr17	80118123	80118427	75.74399671052632
chr17	80118583	80118875	76.9708904109589
chr17	80119202	80119949	60.27225568942437
chr18	13881974	13885716	61.407549438802775
chr18	23506114	23506712	67.72918060200669
chr18	23522245	23522976	65.631292749658
chr18	23528137	23529797	48.24884036144578
chr18	23533285	23534629	53.65290178571429
chr18	23538472	23538995	86.2802103250478
chr18	23539285	23540071	65.96269083969466
chr18	23554688	23555055	84.7891689373297
chr18	23556173	23556734	68.80089126559714
chr18	23561290	23561597	76.47874592833877
chr18	23573382	23573644	77.68530534351144
chr18	23576411	23577017	68.9911303630363
chr18	23586217	23586968	65.58518641810919
chr19	1397741	1399096	51.16420664206642
chr19	1609220	1611919	48.953316042978884
chr19	7888435	7888670	70.48021276595745
chr19	7898591	7902091	55.66414999999999
chr19	12890956	12892044	78.87132352941177
chr19	12892046	12892504	66.39284934497816
chr19	12898056	12898453	66.17254408060452
chr19	17824710	17826980	43.3368281938326
chr19	17834501	17834791	69.22120689655172
chr19	17839354	17839733	68.46879947229552
chr19	17841570	17841832	79.35801526717557
chr19	17842246	17843242	56.37520080321285
chr19	17847876	17848141	69.35575471698112
chr19	41397390	41398005	62.66219512195122
chr19	41410567	41411079	64.82177734375
chr19	41418655	41418887	79.93006465517242
chr19	41418953	41419366	68.63946731234867
chr19	41422094	41422440	82.27080924855491
chr19	41422559	41422840	80.79261565836299
chr19	41422853	41423239	81.51735751295337
chr19	41424368	41425075	64.01966053748232
chr19	41877050	41877453	70.23424317617867
chr19	41878920	41879723	78.91226650062266
chr19	41880600	41881442	60.84008313539192
chr19	51345099	51345451	80.30497159090909
chr19	51345618	51348600	60.57956908115359
chr19	51350117	51350461	69.73764534883722
chr19	51354080	51357176	53.73041828165375
chr2	26190585	26191698	80.63061545372867
chr2	26192240	26192494	81.04488188976379
chr2	26193507	26193842	69.9965671641791
chr2	26197621	26197847	78.37157079646018
chr2	26199173	26199436	73.31254752851711
chr2	26209710	26209959	79.1550200803213
chr2	26210475	26210884	81.28484107579462
chr2	26211867	26212696	62.76311821471653
chr2	26214373	26214646	72.53956043956045
chr2	26236785	26237058	70.99349816849818
chr2	26244455	26244796	81.08328445747802
chr2	26244909	26245511	66.28222591362126
chr2	26254360	26255026	63.95296546546547
chr2	26260468	26261663	53.99652719665272
chr2	26277003	26277230	72.46189427312775
chr2	26279065	26279385	70.48421875
chr2	26289848	26290538	63.77268115942029
chr2	46916087	46916647	65.10366071428572
chr2	46950293	46950596	69.50701320132013
chr2	46994161	46994584	65.94190307328606
chr2	47046245	47046501	79.03310546875
chr2	47047196	47047407	70.80947867298578
chr2	86801441	86801727	70.37045454545455
chr2	97713490	97713744	82.5744094488189
chr2	97713846	97714064	73.70516055045871
chr2	97723946	97724754	80.26964727722773
chr2	97724785	97724963	78.34213483146067
chr2	97725022	97725322	67.89891666666666
chr2	97732632	97733091	79.22042483660131
chr2	97733227	97735526	53.27923010004349
chr2	97737403	97738647	78.38110932475885
chr2	97739305	97739932	64.27001594896332
chr2	149579361	149579718	69.40693277310925
chr2	210612047	210612363	69.37816455696203
chr2	210616353	210616611	71.74486434108528
chr2	210656455	210656702	80.88016194331985
chr2	210657290	210657725	68.80741379310345
chr2	210660415	210660725	67.79112903225806
chr2	210663053	210663267	71.79053738317756
chr2	210671545	210675031	56.91684595524957
chr2	210676937	210677206	79.88048327137547
chr2	210677817	210679177	54.71036764705882
chr2	216432648	216432938	69.74103448275862
chr2	216435268	216435566	69.74354026845637
chr2	216482668	216483123	67.62153846153846
chr2	219075247	219076525	77.36478873239437
chr2	219077176	219077434	81.35833333333333
chr2	219078004	219078276	72.52674632352941
chr2	219158116	219158432	78.8873417721519
chr2	219158750	219159401	66.54861751152075
chr20	760010	761894	43.628927813163486
chr20	765138	766404	54.94403633491311
chr20	768227	768703	68.61769957983194
chr20	775885	776085	73.69
chr20	21708200	21708770	70.7303947368421
chr20	21714401	21718556	62.614187725631766
chr20	32779782	32780215	70.95017321016167
chr20	32784688	32784929	73.78651452282158
chr20	32788784	32789082	71.71929530201342
chr20	32791531	32791778	83.45688259109312
chr20	32793466	32793665	84.43517587939698
chr20	32795339	32795764	69.57205882352942
chr20	32798390	32798713	72.24156346749226
chr20	32801208	32801496	83.23506944444445
chr20	32802315	32802540	74.3
chr20	32805268	32805477	74.18732057416267
chr20	32807692	32809426	46.408636101499425
chr20	34280198	34281235	59.45366441658631
chr20	34290262	34290708	85.70190582959641
chr20	34291349	34291601	74.48323412698413
chr20	34293396	34294226	64.04915662650602
chr20	34311402	34311872	70.22920212765958
chr20	44619452	44619917	83.2397311827957
chr20	44620229	44621217	61.089498987854256
chr20	44622759	44623148	71.43071979434447
chr20	44636001	44636358	70.58732492997198
chr21	36750818	36754487	59.150947124557106
chr21	36966374	36966709	72.48022388059702
chr21	43060371	43060616	11.216734693877552
chr21	43062883	43063318	8.351724137931035
chr21	43063830	43064297	22.905995717344755
chr21	43073196	43073578	0.0
chr21	43075037	43075839	0.0
chr22	19756633	19756815	68.51744505494506
chr22	19759488	19759747	70.91660231660231
chr22	19764888	19765183	81.13381355932204
chr22	19765832	19767404	50.015378498727735
chr22	37232334	37232988	63.65485474006116
chr22	50625866	50626348	80.40223029045643
chr22	50626521	50627476	78.69547120418848
chr22	50627486	50628243	61.52602377807134
chr3	15601271	15602380	58.95241208295762
chr3	15606371	15606981	69.35963114754098
chr3	15631357	15631565	76.87704326923077
chr3	15635354	15635758	72.08360148514852
chr3	15644246	15647710	59.81154734411085
chr3	48859022	48859271	84.57941767068273
chr3	48859485	48859697	75.47759433962264
chr3	48862472	48862729	76.53832684824903
chr3	48879288	48879518	76.60847826086956
chr3	48891910	48892142	76.03480603448276
chr3	48898620	48899063	71.00451467268623
chr3	128481749	128482148	84.73020050125314
chr3	128483790	128484075	73.45166666666667
chr3	128485657	128486438	67.32877720870678
chr3	128491934	128492292	84.05635474860335
chr3	128492829	128493255	72.73538732394367
chr3	136250236	136250628	72.16983418367347
chr3	136255237	136255603	86.6775956284153
chr3	136256485	136256693	73.65612980769231
chr3	136283767	136284017	75.12190000000001
chr3	136326256	136326455	86.48680904522612
chr3	136326733	136327325	67.84712837837837
chr3	136329835	136330240	71.54246913580246
chr3	136333332	136337966	65.76650302114804
chr3	183015148	183015636	71.12930327868852
chr3	183022347	183022787	72.96886363636364
chr3	183033921	183034147	75.63119469026549
chr3	183038956	183039205	76.21536144578313
chr3	183052089	183052310	77.6656108597285
chr4	999640	1000134	80.66153846153847
chr4	1000812	1001249	80.14239130434783
chr4	1001398	1002555	56.302506482281764
chr4	17460191	17460905	64.02934173669468
chr4	17486328	17487306	58.83831799591002
chr4	17501649	17501929	72.75080357142858
chr4	17509201	17509433	71.27963362068965
chr4	145600326	145600923	67.88915410385259
chr4	145655077	145660105	64.20032816229117
chr4	158679220	158680171	80.02773396424816
chr4	158680397	158680677	81.30526785714287
chr4	158681501	158681684	79.63374316939891
chr4	158681872	158682494	63.38476688102894
chr4	158698917	158699200	68.47959363957597
chr4	158706119	158706441	69.92018633540373
chr4	174490107	174492164	39.26741614000972
chr4	174493081	174493531	65.95933333333333
chr4	174506673	174508253	45.72905063291139
chr5	35856225	35856757	64.46198308270677
chr5	36192522	36195352	49.76575971731449
chr5	68215650	68216019	78.58814363143631
chr5	68217396	68217868	66.69766949152543
chr5	68226220	68227079	59.17706635622817
chr5	68273320	68273751	78.92952436194896
chr5	68273869	68274083	70.6268691588785
chr5	68280237	68280799	65.9113434163701
chr5	68290730	68292431	72.68575837742505
chr5	68293233	68293553	79.586796875
chr5	68294466	68294748	79.96693262411347
chr5	68295350	68295813	64.26630669546437
chr5	68297342	68301891	61.18367773136953
chr5	70049542	70049836	25.105272108843536
chr5	70063341	70063556	0.0
chr5	70065895	70066154	0.0
chr5	70066864	70067204	0.0
chr5	70067209	70067516	0.0
chr5	70068956	70069400	21.013344594594592
chr5	70070571	70070919	21.13153735632184
chr5	70071101	70071460	57.032172701949854
chr5	70076451	70077666	71.58263374485597
chr5	70077692	70078592	36.252361111111114
chr5	70924960	70925254	26.346343537414963
chr5	70938769	70938980	0.0
chr5	70946637	70946885	62.45161290322581
chr5	70953112	70954012	36.56466666666667
chr5	71587218	71587624	68.64790640394088
chr5	71592801	71593062	68.95201149425287
chr5	71596200	71596434	66.97126068376068
chr5	71599589	71599830	68.03869294605809
chr5	71602436	71603135	79.43605150214593
chr5	71604286	71604538	71.39017857142856
chr5	71635081	71636781	42.165176470588236
chr5	71640933	71641438	63.46054455445544
chr5	71656673	71658774	39.80223702998572
chr5	126549434	126550363	58.5940796555436
chr5	126554217	126555502	75.75299610894942
chr5	126555861	126556085	71.56640625
chr5	126567740	126571207	54.78076146524372
chr5	126581119	126582219	79.93422727272727
chr5	126582709	126583044	68.93253731343285
chr5	132369682	132370435	61.84501992031873
chr5	132376016	132378305	43.28851026649192
chr5	132378308	132384371	65.7962477321458
chr5	132388890	132390974	38.69946017274472
chr5	132394115	132395684	44.9045729764181
chr5	169669218	169669398	77.37680555555555
chr5	169670472	169670667	77.64205128205128
chr5	169671008	169671244	69.76959745762711
chr5	169703879	169704145	67.68364661654135
chr5	169708099	169708337	71.00420168067227
chr5	169711865	169712077	67.11863207547171
chr5	169802988	169803276	67.53741319444444
chr5	169841331	169841605	69.29124087591241
chr5	170041943	170042202	67.25086872586873
chr5	170050186	170050467	68.31023131672598
chr6	32005566	32006582	74.97748523622047
chr6	32006740	32007169	75.19417249417249
chr6	32007199	32007540	75.0567448680352
chr6	32007863	32008521	53.95623100303951
chr6	32038195	32040275	65.48516826923077
chr6	32040336	32041740	46.4866452991453
chr6	49441770	49442041	63.14049815498155
chr6	49444569	49444824	66.57117647058824
chr6	49451396	49451784	63.75206185567011
chr6	49459012	49459575	62.826731793960924
chr6	69708780	69709301	60.21525911708253
chr6	69793667	69796678	48.50121222185321
chr6	69798045	69798359	63.2171974522293
chr6	69824419	69824622	65.88706896551724
chr6	80127199	80127448	67.36927710843374
chr6	80167608	80167881	74.8467032967033
chr6	80168805	80169100	75.26228813559322
chr6	80169741	80169943	67.4384900990099
chr6	80200864	80201101	67.23270042194093
chr6	83164803	83169393	70.13098583877995
chr6	83170231	83170548	64.17263406940063
chr6	83179740	83180037	75.07138047138048
chr6	83181666	83182001	74.30820895522388
chr6	83182775	83183048	62.866758241758234
chr6	109462524	109466644	55.8189927184466
chr6	109481005	109482124	51.59300714924039
chr6	131581149	131581448	65.23628762541806
chr7	44379051	44386191	69.94554971988796
chr7	44402572	44402993	68.19358669833728
chr7	44489753	44490335	67.59201030927835
