chr5	70076104	70076416	27040	312	70
chr5	70076707	70076756	1168	49	70
chr5	70076826	70077222	36426	396	70
chr5	70077286	70077775	49306	489	70
chr5	70077899	70078521	74554	622	70
chr5	70925030	70935648	1401744	10618	70
chr5	70935715	70944169	1126098	8454	70
chr5	70944236	70946576	291505	2340	70
chr5	70946639	70947121	46174	482	70
chr5	70947181	70948283	133554	1102	70
chr5	70948348	70950016	209574	1668	70
chr5	70950091	70950144	1516	53	70
chr5	70950240	70950284	1086	44	70
chr5	70950397	70950436	1196	39	70
chr5	70950525	70950910	36147	385	70
chr5	70951153	70951211	2376	58	70
chr5	70951278	70951327	1388	49	70
chr5	70951525	70951839	26566	314	70
chr5	70952125	70952175	1344	50	70
chr5	70952245	70952641	35602	396	70
chr5	70952704	70953195	49764	491	70
chr5	70953317	70953941	73840	624	70
chr5	71604761	71605082	27956	321	70
chr5	71605140	71605190	1284	50	70
chr5	71605269	71605299	666	30	70
chr5	71605381	71605684	22986	303	70
chr5	71606118	71606342	15442	224	70
chr5	71606410	71607275	85134	865	70
chr5	71607343	71607711	31590	368	70
chr5	71607876	71608578	78783	702	70
chr5	71608978	71609328	27028	350	70
chr5	71609386	71609460	2182	74	70
chr5	71609526	71609573	1138	47	70
chr5	71609647	71609686	1635	39	70
chr5	71609751	71609912	5924	161	70
chr5	169665002	169665320	28135	318	70
chr5	169821385	169821386	1040	1	70
chr5	169821491	169821520	659	29	70
chr5	169823930	169823977	1170	47	70
chr5	169824047	169824114	2165	67	70
chr5	169824194	169824232	999	38	70
chr5	169825023	169825057	970	34	70
chr5	169825125	169825173	1396	48	70
chr5	169834316	169834549	15098	233	70
chr5	169997265	169997609	26833	344	70
chr5	170004545	170004850	25799	305	70
chr5	170004920	170004943	458	23	70
chr6	32038560	32038775	13580	215	70
chr6	32039210	32039225	1317	15	70
chr6	32039316	32039384	1994	68	70
chr6	32039482	32039495	450	13	70
chr6	32039584	32039632	1411	48	70
chr6	32039730	32039744	326	14	70
chr6	32040453	32040504	1214	51	70
chr6	32040573	32040635	1979	62	70
chr6	32040697	32040766	2000	69	70
chr6	32040827	32041085	16644	258	70
chr6	32041161	32041430	21818	269	70
chr6	69745327	69745497	7916	170	70
chr6	69749903	69749955	2305	52	70
chr6	69750018	69750075	1671	57	70
chr6	80138798	80138877	2351	79	70
chr6	80138939	80138974	719	35	70
chr6	80139273	80139365	2982	92	70
chr6	80139428	80139766	23271	338	70
chr6	80139848	80139891	875	43	70
chr6	80140532	80140567	1095	35	70
chr6	80140631	80140678	1696	47	70
chr6	80140736	80140789	1486	53	70
chr6	80140862	80140916	1472	54	70
chr6	80148999	80149039	1351	40	70
chr6	80149144	80149177	700	33	70
chr6	80149561	80149766	13575	205	70
chr6	80230091	80230270	9221	179	70
chr6	80239797	80239849	1335	52	70
chr7	44426667	44426684	781	17	70
chr7	44455836	44455869	1747	33	70
chr7	44455965	44455983	685	18	70
chr7	66989792	66989852	1816	60	70
chr7	96140008	96140194	10900	186	70
chr7	96274545	96274567	1512	22	70
chr7	96274663	96274704	1138	41	70
chr7	96275382	96275415	1051	33	70
chr7	117525296	117525990	74296	694	70
chr7	117526053	117526124	1921	71	70
chr7	117526185	117529464	405529	3279	70
chr7	117556574	117556759	10380	185	70
chr7	117610053	117610335	21840	282	70
chr8	42327870	42328055	10405	185	70
chr8	47800152	47800169	1354	17	70
chr8	47800239	47800340	3754	101	70
chr8	47800403	47800448	1270	45	70
chr8	47834749	47834793	1945	44	70
chr8	47834871	47834907	1123	36	70
chr8	47955242	47955431	10511	189	70
chr8	60760308	60760788	49734	480	70
chr8	60761116	60761354	16648	238	70
chr9	230486	230513	1574	27	70
chr9	230586	230678	2956	92	70
chr9	230853	230890	1463	37	70
chr9	230952	231171	11922	219	70
chr9	231260	231287	916	27	70
chr9	231396	231412	703	16	70
chr9	231507	231563	1673	56	70
chr9	232238	232280	1300	42	70
chr9	233024	233272	16413	248	70
chr9	233340	233395	1442	55	70
chr9	233472	233525	1681	53	70
chr9	233585	233863	17360	278	70
chr9	320302	322414	266944	2112	70
chr9	380100	380481	34203	381	70
chr9	380542	380823	22939	281	70
chrX	31184410	31184876	46797	466	70
chrX	31184957	31184973	503	16	70
chrX	31227724	31227787	1802	63	70
chrX	31227848	31228099	15753	251	70
chrX	31372724	31372726	1041	2	70
chrX	31372824	31372897	1954	73	70
chrX	31372976	31373014	971	38	70
chrX	31373076	31373387	20752	311	70
chrX	31373480	31373511	879	31	70
chrX	31373828	31373867	1328	39	70
chrX	31373937	31374338	32656	401	70
chrX	31374610	31374674	1998	64	70
chrX	31511721	31512620	95848	899	70
chrX	31512866	31512883	1030	17	70
chrX	31512968	31513354	35919	386	70
chrX	31530718	31531663	105750	945	70
chrX	31531783	31532171	32701	388	70
chrX	31532248	31535577	420966	3329	70
chrX	31559424	31559462	1790	38	70
chrX	31559553	31559580	734	27	70
chrX	31688746	31688758	270	12	70
chrX	31689458	31689485	1149	27	70
chrX	31689575	31689631	1428	56	70
chrX	31689735	31689740	488	5	70
chrX	31690302	31690362	1656	60	70
chrX	31690426	31690481	1392	55	70
chrX	31715323	31715503	9519	180	70
chrX	31749299	31749342	1399	43	70
chrX	31749410	31749562	4534	152	70
chrX	31749625	31749962	29823	337	70
chrX	31750124	31750132	1081	8	70
chrX	31750185	31750422	18647	237	70
chrX	31750619	31751132	36347	513	70
chrX	31897398	31897875	46796	477	70
chrX	31898104	31898117	1198	13	70
chrX	31898203	31898528	21806	325	70
chrX	32244357	32244660	26010	303	70
chrX	32244831	32245188	26707	357	70
chrX	32245282	32246695	158022	1413	70
chrX	32400081	32400127	1368	46	70
chrX	32400615	32400907	20246	292	70
chrX	32405902	32405962	1828	60	70
chrX	32406021	32406070	1474	49	70
chrX	32407455	32407522	2201	67	70
chrX	32407629	32407632	108	3	70
chrX	32486604	32486925	25706	321	70
chrX	32654200	32654234	584	34	70
chrX	32732231	32732297	2155	66	70
chrX	32732357	32732404	1593	47	70
chrX	32732727	32732768	966	41	70
chrX	32733134	32733180	1178	46	70
chrX	32733271	32733321	1529	50	70
chrX	32733715	32734156	36795	441	70
chrX	32734213	32734288	2190	75	70
chrX	32734345	32734851	34373	506	70
chrX	32735171	32735198	1453	27	70
chrX	32735269	32735319	1303	50	70
chrX	33118178	33118221	2005	43	70
chrX	33118300	33118352	1337	52	70
chrX	33190536	33190673	5254	137	70
chrX	33304294	33304348	1886	54	70
chrX	33304407	33305253	82365	846	70
chrX	154768767	154768956	10024	189	70
chrX	154773406	154773447	1907	41	70
chrX	154773508	154773617	3621	109	70
