chr11	4001703	4002269	67048	566	70
chr11	4002490	4002770	28288	280	70
chr11	4002843	4002875	3158	32	70
chr11	4003013	4003609	70724	596	70
chr11	4003800	4003830	2991	30	70
chr11	4004210	4004230	2256	20	70
chr11	4004301	4004819	61868	518	70
chr11	4018225	4018407	15013	182	70
chr11	4033009	4033241	21999	232	70
chr11	36518730	36518763	2950	33	70
chr11	36551764	36557494	768825	5730	70
chr11	108261483	108261528	3412	45	70
chr11	108261601	108261669	4390	68	70
chr11	108261730	108261782	3770	52	70
chr11	108262528	108262989	53900	461	70
chr11	108263139	108263969	103627	830	70
chr11	108264025	108264112	4804	87	70
chr11	108264497	108265193	83024	696	70
chr11	108265247	108265302	3972	55	70
chr11	108265375	108265448	3916	73	70
chr11	108265514	108265980	52986	466	70
chr11	108266066	108266105	3336	39	70
chr11	108357503	108357528	2800	25	70
chr11	108357795	108357864	4720	69	70
chr11	108357927	108357994	4579	67	70
chr11	108358067	108358102	3013	35	70
chr11	108358166	108358559	43564	393	70
chr11	108358617	108358680	4160	63	70
chr11	108358998	108359368	41609	370	70
chr11	108359428	108359476	3700	48	70
chr11	108359939	108360569	76380	630	70
chr11	108360660	108361421	94176	761	70
chr11	108361490	108361557	4405	67	70
chr11	108361847	108362416	69706	569	70
chr11	108362479	108362767	29260	288	70
chr12	102859432	102859464	2952	32	70
chr12	102859583	102859592	2040	9	70
chr12	102899636	102899827	15774	191	70
chr12	120731697	120731896	17336	199	70
chr13	100264022	100264091	4370	69	70
chr13	100283776	100283821	3408	45	70
chr13	100319022	100319051	3066	29	70
chr13	100319137	100319537	43474	400	70
chr13	100320281	100320319	3168	38	70
chr13	100320411	100320476	4334	65	70
chr13	100320554	100320606	3732	52	70
chr15	76230277	76230439	12293	162	70
chr15	76257497	76257825	35000	328	70
chr15	82170245	82170297	3824	52	70
chr15	82193503	82193532	2930	29	70
chr15	82193609	82193899	30266	290	70
chr15	82201738	82202008	28150	270	70
chr15	82214678	82214684	1930	6	70
chr15	82220519	82220535	2158	16	70
chr15	82220645	82220672	2750	27	70
chr15	82234578	82234636	4166	58	70
chr15	82242292	82243781	194212	1489	70
chr15	82250093	82250593	58512	500	70
chr16	30188651	30189075	49406	424	70
chr17	42218722	42218732	2006	10	70
chr17	42218823	42218886	4254	63	70
chr17	42219301	42219765	53922	464	70
chr17	42221019	42221069	3790	50	70
chr17	42264352	42264392	3430	40	70
chr17	42264495	42264519	2814	24	70
chr17	42264658	42265185	61927	527	70
chr19	51353495	51353560	4332	65	70
chr2	210507485	210507755	26771	270	70
chr2	210507833	210507857	2534	24	70
chr2	210508161	210508219	3928	58	70
chr2	210508283	210508477	16885	194	70
chr2	210508532	210508538	1920	6	70
chr2	210509164	210509191	2818	27	70
chr2	210509292	210509320	2652	28	70
chr2	210509394	210509433	3129	39	70
chr2	210510280	210510310	2846	30	70
chr2	210510783	210510821	3092	38	70
chr2	210639384	210639584	17244	200	70
chr2	210665804	210665887	4766	83	70
chr2	210665941	210666023	4507	82	70
chr2	210666074	210666503	49410	429	70
chr2	216458846	216458906	4128	60	70
chr2	216458965	216459023	4014	58	70
chr2	216459564	216459885	33090	321	70
chr2	216460637	216460668	3106	31	70
chr21	43053191	43055733	331864	2542	70
chr21	43055798	43056614	100822	816	70
chr21	43056680	43057288	72326	608	70
chr21	43057362	43057400	3208	38	70
chr21	43057473	43059973	328548	2500	70
chr21	43060035	43061748	223718	1713	70
chr21	43061813	43063630	235552	1817	70
chr21	43063694	43065208	193222	1514	70
chr21	43065271	43066102	102354	831	70
chr21	43066271	43066797	63738	526	70
chr21	43067042	43067309	27480	267	70
chr21	43067376	43067747	39836	371	70
chr21	43067826	43067878	3840	52	70
chr21	43067957	43068250	30206	293	70
chr21	43068317	43068607	30156	290	70
chr21	43068768	43070072	165064	1304	70
chr21	43070136	43075920	779576	5784	70
chr21	43075983	43076798	101422	815	70
chr21	43076863	43076937	3928	74	70
chr4	17469874	17469878	1836	4	70
chr5	36234156	36234335	15084	179	70
chr5	70049612	70052171	340110	2559	70
chr5	70052223	70060226	1075868	8003	70
chr5	70060291	70068348	1095288	8057	70
chr5	70068400	70068746	37310	346	70
chr5	70068811	70071150	306200	2339	70
chr5	70071214	70072857	214248	1643	70
chr5	70072922	70074592	219426	1670	70
chr5	70074667	70074722	4335	55	70
chr5	70074814	70074861	3807	47	70
chr5	70074973	70075011	3272	38	70
chr5	70075101	70075484	42167	383	70
chr5	70075737	70075762	2672	25	70
chr5	70075851	70075907	3918	56	70
chr5	70076104	70076416	32626	312	70
chr5	70076707	70076756	3604	49	70
chr5	70076826	70077222	44506	396	70
chr5	70077286	70077775	56548	489	70
chr5	70077899	70078521	76550	622	70
chr5	70925030	70935648	1433868	10618	70
chr5	70935715	70944169	1147660	8454	70
chr5	70944236	70946576	311029	2340	70
chr5	70946639	70947121	54112	482	70
chr5	70947181	70948283	141958	1102	70
chr5	70948348	70950016	217464	1668	70
chr5	70950091	70950144	3860	53	70
chr5	70950240	70950284	3470	44	70
chr5	70950397	70950436	3262	39	70
chr5	70950525	70950910	42293	385	70
chr5	70951153	70951211	4014	58	70
chr5	70951278	70951327	3586	49	70
chr5	70951525	70951839	32292	314	70
chr5	70952125	70952175	3722	50	70
chr5	70952245	70952641	43958	396	70
chr5	70952704	70953195	57132	491	70
chr5	70953317	70953941	75916	624	70
chr5	71604761	71605082	33968	321	70
chr5	71605140	71605190	3728	50	70
chr5	71605269	71605299	2940	30	70
chr5	71605381	71605684	30740	303	70
chr5	71606118	71606342	20107	224	70
chr5	71606410	71607275	106598	865	70
chr5	71607343	71607711	39888	368	70
chr5	71607876	71608578	85751	702	70
chr5	71608978	71609328	38894	350	70
chr5	71609386	71609460	4098	74	70
chr5	71609526	71609573	3574	47	70
chr5	71609647	71609686	3421	39	70
chr5	71609751	71609912	11753	161	70
chr5	169665002	169665320	33786	318	70
chr5	169821385	169821386	1792	1	70
chr5	169821491	169821520	2754	29	70
chr5	169823930	169823977	3526	47	70
chr5	169824047	169824114	4350	67	70
chr5	169824194	169824232	3228	38	70
chr5	169825023	169825057	2990	34	70
chr5	169825125	169825173	3630	48	70
chr5	169834316	169834549	22380	233	70
chr5	169997265	169997609	37737	344	70
chr5	170004545	170004850	32262	305	70
chr5	170004920	170004943	2522	23	70
chr6	32038560	32038775	18790	215	70
chr6	32039210	32039225	2301	15	70
chr6	32039316	32039384	4412	68	70
chr6	32039482	32039495	2212	13	70
chr6	32039584	32039632	3585	48	70
chr6	32039730	32039744	2112	14	70
chr6	32040453	32040504	3614	51	70
chr6	32040573	32040635	4161	62	70
chr6	32040697	32040766	4304	69	70
chr6	32040827	32041085	24750	258	70
chr6	32041161	32041430	27212	269	70
chr6	69745327	69745497	12840	170	70
chr6	69749903	69749955	3916	52	70
chr6	69750018	69750075	4022	57	70
chr6	80138798	80138877	4361	79	70
chr6	80138939	80138974	2973	35	70
chr6	80139273	80139365	5080	92	70
chr6	80139428	80139766	35132	338	70
chr6	80139848	80139891	3382	43	70
chr6	80140532	80140567	3264	35	70
chr6	80140631	80140678	3638	47	70
chr6	80140736	80140789	3854	53	70
chr6	80140862	80140916	3770	54	70
chr6	80148999	80149039	3298	40	70
chr6	80149144	80149177	3012	33	70
chr6	80149561	80149766	18954	205	70
chr6	80230091	80230270	15038	179	70
chr6	80239797	80239849	3876	52	70
chr7	44426667	44426684	2454	17	70
chr7	44455836	44455869	3000	33	70
chr7	44455965	44455983	2458	18	70
chr7	66989792	66989852	4054	60	70
chr7	96140008	96140194	15943	186	70
chr7	96274545	96274567	2596	22	70
chr7	96274663	96274704	3227	41	70
chr7	96275382	96275415	2966	33	70
chr7	117525296	117525990	84272	694	70
chr7	117526053	117526124	3840	71	70
chr7	117526185	117529464	439453	3279	70
chr7	117556574	117556759	15298	185	70
chr7	117610053	117610335	29052	282	70
chr8	42327870	42328055	15682	185	70
chr8	47800152	47800169	2410	17	70
chr8	47800239	47800340	5718	101	70
chr8	47800403	47800448	3558	45	70
chr8	47834749	47834793	3407	44	70
chr8	47834871	47834907	3164	36	70
chr8	47955242	47955431	15829	189	70
chr8	60760308	60760788	55006	480	70
chr8	60761116	60761354	22964	238	70
chr9	230486	230513	2853	27	70
chr9	230586	230678	5014	92	70
chr9	230853	230890	3197	37	70
chr9	230952	231171	20045	219	70
chr9	231260	231287	2800	27	70
chr9	231396	231412	2328	16	70
chr9	231507	231563	4032	56	70
chr9	232238	232280	3462	42	70
chr9	233024	233272	24542	248	70
chr9	233340	233395	3911	55	70
chr9	233472	233525	3899	53	70
chr9	233585	233863	26710	278	70
chr9	320302	322414	273416	2112	70
chr9	380100	380481	42356	381	70
chr9	380542	380823	28210	281	70
chrX	31184410	31184876	53135	466	70
chrX	31184957	31184973	2374	16	70
chrX	31227724	31227787	4184	63	70
chrX	31227848	31228099	24549	251	70
chrX	31372724	31372726	1827	2	70
chrX	31372824	31372897	3900	73	70
chrX	31372976	31373014	3190	38	70
chrX	31373076	31373387	32128	311	70
chrX	31373480	31373511	2880	31	70
chrX	31373828	31373867	3244	39	70
chrX	31373937	31374338	43866	401	70
chrX	31374610	31374674	4217	64	70
chrX	31511721	31512620	113730	899	70
chrX	31512866	31512883	2372	17	70
chrX	31512968	31513354	41715	386	70
chrX	31530718	31531663	116606	945	70
chrX	31531783	31532171	42618	388	70
chrX	31532248	31535577	438807	3329	70
chrX	31559424	31559462	3178	38	70
chrX	31559553	31559580	2864	27	70
chrX	31688746	31688758	2138	12	70
chrX	31689458	31689485	2683	27	70
chrX	31689575	31689631	3856	56	70
chrX	31689735	31689740	1870	5	70
chrX	31690302	31690362	3982	60	70
chrX	31690426	31690481	3710	55	70
chrX	31715323	31715503	15315	180	70
chrX	31749299	31749342	3358	43	70
chrX	31749410	31749562	10665	152	70
chrX	31749625	31749962	35454	337	70
chrX	31750124	31750132	1938	8	70
chrX	31750185	31750422	23508	237	70
chrX	31750619	31751132	58902	513	70
chrX	31897398	31897875	53776	477	70
chrX	31898104	31898117	2248	13	70
chrX	31898203	31898528	33884	325	70
chrX	32244357	32244660	30982	303	70
chrX	32244831	32245188	37941	357	70
chrX	32245282	32246695	180242	1413	70
chrX	32400081	32400127	3736	46	70
chrX	32400615	32400907	28766	292	70
chrX	32405902	32405962	3946	60	70
chrX	32406021	32406070	3626	49	70
chrX	32407455	32407522	4334	67	70
chrX	32407629	32407632	1766	3	70
chrX	32486604	32486925	33772	321	70
chrX	32654200	32654234	3046	34	70
chrX	32732231	32732297	4324	66	70
chrX	32732357	32732404	3485	47	70
chrX	32732727	32732768	3258	41	70
chrX	32733134	32733180	3432	46	70
chrX	32733271	32733321	3842	50	70
chrX	32733715	32734156	50092	441	70
chrX	32734213	32734288	4078	75	70
chrX	32734345	32734851	57478	506	70
chrX	32735171	32735198	2779	27	70
chrX	32735269	32735319	3673	50	70
chrX	33118178	33118221	3399	43	70
chrX	33118300	33118352	3669	52	70
chrX	33190536	33190673	8778	137	70
chrX	33304294	33304348	3934	54	70
chrX	33304407	33305253	107261	846	70
chrX	154768767	154768956	14969	189	70
chrX	154773406	154773447	3303	41	70
chrX	154773508	154773617	6068	109	70
