chr16	67647982	67648384	CARMIL2
chr16	67647982	67648824	CARMIL2
chr16	67648168	67648384	CARMIL2
chr16	67648437	67648824	CARMIL2
chr16	67648615	67648824	CARMIL2
chr16	67648823	67652409	CARMIL2
chr16	67651117	67651385	CARMIL2
chr16	67651331	67651584	CARMIL2
chr16	67651331	67651915	CARMIL2
chr16	67651816	67652078	CARMIL2
chr16	67651851	67652078	CARMIL2
chr16	67655961	67656137	CARMIL2
chr16	67656124	67656369	CARMIL2
chr16	67656158	67656369	CARMIL2
chr16	67656731	67656951	CARMIL2
chr16	67656764	67656951	CARMIL2
chr16	67656770	67657386	CARMIL2
chr16	71565590	71568354	TAT
chr16	71567919	71568879	TAT
chr16	71575008	71576096	TAT
chr16	71575333	71576497	TAT
chr17	28394686	28399783	SLC46A1
chr17	28395606	28399783	SLC46A1
chr17	28534261	28534608	FOXN1
chr17	28547929	28548171	UNC119
chr17	28547929	28548243	UNC119
chr17	28548522	28551872	UNC119
chr17	42202033	42202517	STAT5B
chr17	42202270	42202517	STAT5B
chr17	42202687	42202878	STAT5B
chr17	42202687	42203023	STAT5B
chr17	42207488	42207798	STAT5B
chr17	42207489	42207798	STAT5B
chr17	42207512	42207798	STAT5B
chr17	42210101	42210371	STAT5B
chr17	42210101	42210567	STAT5B
chr17	42210333	42210567	STAT5B
chr17	42210333	42210662	STAT5B
chr17	42210347	42210567	STAT5B
chr17	42217090	42217352	STAT5B
chr17	42217307	42217534	STAT5B
chr17	42217307	42217941	STAT5B
chr17	42217620	42218400	STAT5B
chr17	42218081	42218400	STAT5B
chr17	42218653	42218948	STAT5B
chr17	42219242	42219533	STAT5B
chr17	42219642	42219912	STAT5B
chr17	42223312	42223626	STAT5B
chr17	42223393	42223626	STAT5B
chr17	42224709	42224938	STAT5B
chr17	44004476	44005159	NAGS
chr17	44004687	44005159	NAGS
chr17	44005954	44006307	NAGS
chr17	44005978	44006307	NAGS
chr17	7219736	7220116	ACADVL
chr17	7219774	7220267	ACADVL
chr17	7219790	7220116	ACADVL
chr17	7219793	7220116	ACADVL
chr17	7219808	7220116	ACADVL
chr17	7219825	7220116	ACADVL
chr17	7219833	7220116	ACADVL
chr17	7219838	7220116	ACADVL
chr17	7219856	7220267	ACADVL
chr17	7219868	7220116	ACADVL
chr17	7219878	7220116	ACADVL
chr17	7220052	7220267	ACADVL
chr17	7220052	7220746	ACADVL
chr17	7220122	7220746	ACADVL
chr17	7222570	7223307	ACADVL
chr17	7222597	7222892	ACADVL
chr17	7222597	7222935	ACADVL
chr17	7222597	7223307	ACADVL
chr17	7222690	7222935	ACADVL
chr17	7222778	7223307	ACADVL
chr17	7222962	7223307	ACADVL
chr17	7223037	7223307	ACADVL
chr17	7223063	7223307	ACADVL
chr17	7223128	7223307	ACADVL
chr17	7223149	7223307	ACADVL
chr17	75758140	75758442	GALK1
chr17	75758140	75758588	GALK1
chr17	80108220	80108479	GAA
chr17	80108419	80108677	GAA
chr17	80108627	80108898	GAA
chr17	80117530	80117819	GAA
chr17	80118123	80118427	GAA
chr17	80118583	80118875	GAA
chr17	80119202	80119947	GAA
chr17	80119202	80119949	GAA
chr18	13881974	13885716	MC2R
chr18	23539285	23539968	NPC1
chr18	23539660	23540071	NPC1
chr18	23539741	23540071	NPC1
chr18	23539753	23540071	NPC1
chr18	23554688	23555054	NPC1
chr18	23554688	23555055	NPC1
chr18	23561290	23561597	NPC1
chr18	23573382	23573644	NPC1
chr18	23586217	23586968	NPC1
chr19	12890956	12891272	GCDH
chr19	12891090	12891272	GCDH
chr19	12891090	12891465	GCDH
chr19	12891094	12891272	GCDH
chr19	12891096	12891272	GCDH
chr19	12891098	12891272	GCDH
chr19	12891107	12891272	GCDH
chr19	12891110	12891272	GCDH
chr19	12891199	12891465	GCDH
chr19	12891201	12891465	GCDH
chr19	12891417	12891592	GCDH
chr19	12891417	12891730	GCDH
chr19	12891417	12892044	GCDH
chr19	12891761	12892044	GCDH
chr19	12892046	12892199	GCDH
chr19	12892046	12892248	GCDH
chr19	12892046	12892353	GCDH
chr19	12892247	12892504	GCDH
chr19	12892317	12892504	GCDH
chr19	12898056	12898453	GCDH
chr19	17824710	17825380	JAK3
chr19	17824716	17826980	JAK3
chr19	17826082	17826980	JAK3
chr19	17834501	17834791	JAK3
chr19	17839354	17839733	JAK3
chr19	17839407	17839733	JAK3
chr19	17841570	17841832	JAK3
chr19	17842246	17842595	JAK3
chr19	17842246	17842680	JAK3
chr19	17842365	17843242	JAK3
chr19	17847876	17848061	JAK3
chr19	17847876	17848087	JAK3
chr19	17847876	17848102	JAK3
chr19	17847876	17848141	JAK3
chr19	41418655	41418887	BCKDHA
chr19	41418953	41419366	BCKDHA
chr19	41419065	41419366	BCKDHA
chr19	41422094	41422277	BCKDHA
chr19	41422094	41422319	BCKDHA
chr19	41422094	41422440	BCKDHA
chr19	41422559	41422804	BCKDHA
chr19	41422559	41422831	BCKDHA
chr19	41422559	41422840	BCKDHA
chr19	41422853	41423239	BCKDHA
chr19	41422928	41423145	BCKDHA
chr19	41422928	41423239	BCKDHA
chr19	41423039	41423239	BCKDHA
chr19	41424368	41425071	BCKDHA
chr19	41424368	41425075	BCKDHA
chr19	41424432	41425072	BCKDHA
chr19	41877050	41877453	CD79A
chr19	41877210	41877453	CD79A
chr19	41877235	41877453	CD79A
chr19	41878920	41879723	CD79A
chr19	41879465	41879723	CD79A
chr19	41880600	41880772	CD79A
chr19	41880600	41880808	CD79A
chr19	41880797	41881050	CD79A
chr19	41880797	41881442	CD79A
chr19	51345099	51345451	ETFB
chr19	51345101	51345451	ETFB
chr19	51345618	51348600	ETFB
chr19	51350117	51350461	ETFB
chr19	51350259	51350461	ETFB
chr19	51354080	51357176	ETFB
chr19	7898591	7899003	LRRC8E
chr19	7898591	7899154	LRRC8E
chr19	7898591	7899200	LRRC8E
chr19	7898591	7902086	LRRC8E
chr19	7898591	7902091	LRRC8E
chr2	149579361	149579718	MMADHC
chr2	210612047	210612363	CPS1
chr2	210616353	210616611	CPS1
chr2	210656455	210656702	CPS1
chr2	210657290	210657725	CPS1
chr2	210660415	210660725	CPS1
chr2	210663053	210663216	CPS1
chr2	210663053	210663267	CPS1
chr2	210671545	210675031	CPS1
chr2	210676937	210677206	CPS1
chr2	210677817	210679067	CPS1
chr2	210677817	210679177	CPS1
chr2	216432648	216432842	SMARCAL1
chr2	216432648	216432938	SMARCAL1
chr2	216435268	216435566	SMARCAL1
chr2	216482668	216483087	SMARCAL1
chr2	216482668	216483123	SMARCAL1
chr2	219077176	219077434	NHEJ1
chr2	219078004	219078276	NHEJ1
chr2	219078019	219078276	NHEJ1
chr2	219078037	219078276	NHEJ1
chr2	26190585	26191698	HADHA
chr2	26190601	26191698	HADHA
chr2	26191413	26191698	HADHA
chr2	26192240	26192494	HADHA
chr2	26193507	26193842	HADHA
chr2	26197621	26197847	HADHA
chr2	26209710	26209959	HADHA
chr2	26211867	26212696	HADHA
chr2	26212500	26212696	HADHA
chr2	26214373	26214519	HADHA
chr2	26214373	26214631	HADHA
chr2	26214373	26214646	HADHA
chr2	26236785	26237058	HADHA
chr2	26244455	26244680	HADHA
chr2	26244455	26244696	HADHA
chr2	26244460	26244666	HADHA
chr2	26244460	26244674	HADHA
chr2	26244460	26244677	HADHA
chr2	26244460	26244686	HADHA
chr2	26244460	26244742	HADHA
chr2	26244460	26244796	HADHA
chr2	26244909	26245209	HADHB
chr2	26245060	26245511	HADHB
chr2	26254360	26255026	HADHB
chr2	26260468	26261663	HADHB
chr2	26260951	26261133	HADHB
chr2	26277003	26277230	HADHB
chr2	26279065	26279385	HADHB
chr2	26289848	26290482	HADHB
chr2	26289848	26290534	HADHB
chr2	26289848	26290538	HADHB
chr2	46916087	46916647	TTC7A
chr2	46994161	46994584	TTC7A
chr2	46994287	46994584	TTC7A
chr2	47046245	47046501	TTC7A
chr2	47047196	47047407	TTC7A
chr2	97713490	97713744	ZAP70
chr2	97713512	97713744	ZAP70
chr2	97723946	97724508	ZAP70
chr2	97724391	97724754	ZAP70
chr2	97724785	97724963	ZAP70
chr2	97725022	97725322	ZAP70
chr2	97732632	97733091	ZAP70
chr2	97732813	97733091	ZAP70
chr2	97732859	97733091	ZAP70
chr2	97733227	97735526	ZAP70
chr2	97735180	97735526	ZAP70
chr2	97737403	97737735	ZAP70
chr2	97737687	97737967	ZAP70
chr2	97737687	97738081	ZAP70
chr2	97737752	97737967	ZAP70
chr2	97737925	97738177	ZAP70
chr2	97737925	97738647	ZAP70
chr2	97739305	97739568	ZAP70
chr2	97739305	97739929	ZAP70
chr2	97739305	97739930	ZAP70
chr2	97739305	97739932	ZAP70
chr20	21708200	21708770	PAX1
chr20	21708488	21708770	PAX1
chr20	21714401	21715179	PAX1
chr20	21714401	21718556	PAX1
chr20	21714411	21716052	PAX1
chr20	32784688	32784929	DNMT3B
chr20	32793466	32793665	DNMT3B
chr20	32795339	32795604	DNMT3B
chr20	32795580	32795764	DNMT3B
chr20	32805268	32805477	DNMT3B
chr20	32807692	32808139	DNMT3B
chr20	32807692	32808350	DNMT3B
chr20	32807692	32809426	DNMT3B
chr20	34280198	34281235	AHCY
chr20	34280200	34281235	AHCY
chr20	34311402	34311872	AHCY
chr20	44619452	44619917	ADA
chr20	44619509	44619917	ADA
chr20	44619740	44619917	ADA
chr20	44620229	44621217	ADA
chr20	44620948	44621217	ADA
chr20	44622759	44623148	ADA
chr20	44622937	44623148	ADA
chr20	44636001	44636358	ADA
chr20	760010	761308	SLC52A3
chr20	760010	761894	SLC52A3
chr20	760049	761308	SLC52A3
chr20	760954	761308	SLC52A3
chr20	761631	761894	SLC52A3
chr21	36750818	36754487	HLCS
chr21	36751122	36754487	HLCS
chr21	36966374	36966709	HLCS
chr21	43053121	43053717	CBS
chr21	43053121	43054053	CBS
chr21	43053685	43054053	CBS
chr21	43053719	43054053	CBS
chr21	43053792	43054053	CBS
chr21	43055002	43056169	CBS
chr21	43055513	43055971	CBS
chr21	43055528	43055940	CBS
chr21	43055988	43056169	CBS
chr21	43056733	43056957	CBS
chr21	43058075	43058323	CBS
chr21	43058764	43059011	CBS
chr21	43058764	43059024	CBS
chr21	43058764	43059038	CBS
chr21	43059156	43059373	CBS
chr21	43059156	43059809	CBS
chr21	43059206	43059373	CBS
chr21	43060371	43060590	CBS
chr21	43060371	43060616	CBS
chr21	43061849	43062465	CBS
chr21	43062241	43062465	CBS
chr21	43062883	43063148	CBS
chr21	43062883	43063318	CBS
chr21	43063830	43064061	CBS
chr21	43063830	43064297	CBS
chr21	43065133	43065342	CBS
chr21	43065317	43065591	CBS
chr21	43065546	43065765	CBS
chr21	43066173	43066447	CBS
chr21	43067708	43068030	CBS
chr21	43067708	43068474	CBS
chr21	43068251	43068685	CBS
chr21	43068334	43068685	CBS
chr21	43068439	43068685	CBS
chr21	43071915	43072271	CBS
chr21	43073196	43073373	CBS
chr21	43073196	43073411	CBS
chr21	43073196	43073578	CBS
chr21	43075037	43075839	CBS
chr21	43075700	43075901	CBS
chr21	43075700	43075934	CBS
chr21	43075700	43076015	CBS
chr21	43076155	43076358	CBS
chr21	43076155	43076432	CBS
