chr11	108127816	108128049	ACAT1	0.107751
chr11	108131837	108132024	ACAT1	0.0660417
chr11	108133750	108134007	ACAT1	0.01281688
chr11	108133824	108134007	ACAT1	0.00032811111111111116
chr11	108134151	108134386	ACAT1	0.030520166666666668
chr11	108134151	108134518	ACAT1	0.02148513333333335
chr11	108134151	108134314	ACAT1	0.02155863333333333
chr11	108135072	108135312	ACAT1	0.08291304347826088
chr11	108135072	108135311	ACAT1	0.08291304347826088
chr11	108136000	108137009	ACAT1	0.003455992537313432
chr11	108141535	108141770	ACAT1	0.37099940000000003
chr11	108142367	108144016	ACAT1	0.4109995384615385
chr11	108143913	108144291	ACAT1	0.20604490384615384
chr11	108143913	108144217	ACAT1	0.3804198636363637
chr11	108146051	108146429	ACAT1	0.11090987341772156
chr11	108146132	108146429	ACAT1	0.12835509677419354
chr11	108147200	108147846	ACAT1	0.2874613235294117
chr11	108147200	108147658	ACAT1	0.2992396226415094
chr20	44619452	44619917	ADA	0.3004171666666666
chr20	44619509	44619917	ADA	0.3004171666666666
chr20	44619740	44619917	ADA	0.31878663157894743
chr20	44620229	44621217	ADA	0.32322280000000003
chr20	44620948	44621217	ADA	0.32322280000000003
chr20	44622759	44623148	ADA	0.1364002142857143
chr20	44622937	44623148	ADA	0.1364002142857143
chr20	44636001	44636358	ADA	0.12133033333333333
chr10	74176419	74176956	ADK	0.0348077894736842
chr10	74176616	74176956	ADK	0.0348077894736842
chr10	74200694	74200908	ADK	0.00799177551020408
chr10	74314597	74314815	ADK	0.25851637037037034
chr10	74394071	74394383	ADK	0.2331215945945945
chr10	74670113	74670339	ADK	0.12147448571428572
chr20	34280198	34281235	AHCY	0.41503217948717935
chr20	34280200	34281235	AHCY	0.4149438378378377
chr20	34311402	34311872	AHCY	0.16863354901960784
chr1	33007870	33010903	AK2	0.12298434999999995
chr1	33007914	33010903	AK2	0.12298434999999995
chr1	33011378	33011780	AK2	0.16794875
chr1	33012974	33013472	AK2	0.2556955
chr1	33013137	33013472	AK2	0.2556955
chr1	33014295	33014664	AK2	0.2992064166666667
chr1	33014413	33014664	AK2	0.2992064166666667
chr1	33014452	33014664	AK2	0.2992064166666667
chr1	33019613	33020231	AK2	0.499537
chr1	33021523	33021773	AK2	0.19215833333333335
chr1	33021523	33021760	AK2	0.19215833333333335
chr1	33021537	33021773	AK2	0.19215833333333335
chr1	33031474	33031731	AK2	0.022929671052631585
chr1	33031556	33031731	AK2	0.016942507462686558
chr1	33036666	33036940	AK2	0.15113663157894738
chr1	33036666	33036910	AK2	0.15113663157894738
chr1	33036666	33036956	AK2	0.15113663157894738
chr1	33036666	33036947	AK2	0.15113663157894738
chr1	33036666	33037062	AK2	0.15113663157894738
chr1	33036666	33036972	AK2	0.15113663157894738
chr1	33036666	33036914	AK2	0.15113663157894738
chr1	33036666	33036938	AK2	0.15113663157894738
chr1	33036666	33036981	AK2	0.15113663157894738
chr1	33036666	33036929	AK2	0.15113663157894738
chr1	33080129	33080381	AK2	0.13336596969696973
chr1	33080851	33081066	AK2	0.2352133958333333
chr5	126549434	126550072	ALDH7A1	0.31883157142857144
chr5	126567740	126571207	ALDH7A1	0.1654953714285714
chr5	126581119	126582219	ALDH7A1	0.21337310697674425
chr5	126582035	126582219	ALDH7A1	0.3524549499999999
chr5	126582709	126583044	ALDH7A1	0.09448636363636366
chr5	126582781	126583044	ALDH7A1	0.09448636363636366
chr5	126582883	126583044	ALDH7A1	0.09448636363636366
chr6	131581149	131581448	ARG1	0.15171425862068968
chr7	99374179	99374648	ARPC1B	0.1905312083333333
chr7	99374189	99374581	ARPC1B	0.1905312083333333
chr7	99393959	99394867	ARPC1B	0.3688056216216216
chr7	99394273	99394871	ARPC1B	0.3688056216216216
chr7	99394381	99394871	ARPC1B	0.3226002424242424
chr7	99394381	99394884	ARPC1B	0.3226002424242424
chr7	99394381	99394802	ARPC1B	0.3226002424242424
chr7	99394381	99394782	ARPC1B	0.3226002424242424
chr7	99394381	99394846	ARPC1B	0.3226002424242424
chr7	99394381	99394886	ARPC1B	0.3226002424242424
chr7	99394381	99394864	ARPC1B	0.3226002424242424
chr22	50625866	50626133	ARSA	0.07556077777777777
chr22	50626084	50626348	ARSA	0.09688508235294116
chr22	50626521	50626830	ARSA	0.09819776190476193
chr22	50626521	50627476	ARSA	0.09819776190476193
chr7	66075771	66076163	ASL	0.1814726875
chr7	66075796	66076163	ASL	0.1814726875
chr7	66075804	66076163	ASL	0.1814726875
chr7	66075810	66076163	ASL	0.1814726875
chr7	66075814	66076163	ASL	0.1814726875
chr7	66075969	66076163	ASL	0.1814726875
chr7	66082810	66083006	ASL	0.1035847619047619
chr7	66082810	66083413	ASL	0.1385639361702128
chr7	66083007	66083244	ASL	0.153489
chr7	66086515	66086732	ASL	0.1191573636363636
chr7	66086674	66086891	ASL	0.20530602857142852
chr7	66086674	66087230	ASL	0.2123575272727272
chr7	66089542	66089765	ASL	0.16601550000000004
chr7	66092698	66093628	ASL	0.3987527894736842
chr7	66092698	66093214	ASL	0.3987527894736842
chr7	66092698	66093001	ASL	0.3987527894736842
chr7	66092698	66092987	ASL	0.3987527894736842
chr7	66092698	66092991	ASL	0.3987527894736842
chr7	66092698	66093024	ASL	0.3987527894736842
chr7	66092834	66093024	ASL	0.22989050000000003
chr9	130464041	130464237	ASS1	0.19819387878787886
chr9	130480315	130480519	ASS1	0.2241502222222222
chr11	108223033	108227766	ATM	0.16146563551401868
chr11	108224008	108224206	ATM	0.38
chr11	108227525	108227766	ATM	0.07473751351351351
chr11	108227529	108227766	ATM	0.07473751351351351
chr11	108227706	108227958	ATM	0.14635901960784314
chr11	108229108	108229393	ATM	0.0005372903225806452
chr11	108229108	108229342	ATM	0.0005458461538461538
chr11	108229108	108229432	ATM	0.0005540625
chr11	108229108	108229433	ATM	0.0005540625
chr11	108229108	108229434	ATM	0.0005540625
chr11	108229108	108230982	ATM	0.024785495535714287
chr11	108231418	108231664	ATM	0.00022045454545454552
chr11	108235600	108236604	ATM	0.21807446938775515
chr11	108244718	108245096	ATM	0.15740906349206346
chr11	108246894	108247197	ATM	0.026258138888888886
chr11	108248863	108249172	ATM	0.023391647058823517
chr11	108256145	108256410	ATM	0.19710417741935488
chr11	108257411	108257676	ATM	0.2406471904761905
chr11	108267101	108267412	ATM	0.2610340857142857
chr11	108287108	108287785	ATM	0.3980655
chr11	108289532	108290737	ATM	0.2749348823529412
chr11	108292549	108292863	ATM	0.0304954375
chr11	108293243	108293547	ATM	0.1797467532467532
chr11	108293315	108293547	ATM	0.1797467532467532
chr11	108294857	108295129	ATM	0.1518908450704225
chr11	108294857	108296066	ATM	0.23015306875
chr11	108294857	108295440	ATM	0.17428384033613445
chr11	108296904	108297452	ATM	0.1671384561403507
chr11	108297217	108297452	ATM	0.14854498333333327
chr11	108299410	108299955	ATM	0.19481564
chr11	108312341	108312568	ATM	0.2904937428571428
chr11	108315753	108315981	ATM	0.08046816666666665
chr11	108315753	108315964	ATM	0.08583321428571425
chr11	108315941	108316183	ATM	0.15799132558139534
chr11	108317303	108317591	ATM	0.0015303999999999993
chr11	108317303	108317537	ATM	0.0016902045454545447
chr11	108319884	108320128	ATM	0.08625174999999999
chr11	108321231	108321490	ATM	0.12432837681159425
chr11	108325240	108325614	ATM	0.2636376153846154
chr11	108325988	108326295	ATM	0.21297727272727274
chr11	108331374	108331627	ATM	0.12572503225806453
chr11	108331809	108332107	ATM	0.14387224444444446
chr11	108334899	108335179	ATM	0.3115235
chr11	108336114	108336478	ATM	0.22665365217391306
chr19	41418655	41418887	BCKDHA	0.4460874736842105
chr19	41418953	41419366	BCKDHA	0.24776709259259255
chr19	41419065	41419366	BCKDHA	0.16580055813953487
chr19	41422094	41422440	BCKDHA	0.09590887500000003
chr19	41422094	41422277	BCKDHA	0.15687927272727276
chr19	41422094	41422319	BCKDHA	0.13995345945945947
chr19	41422559	41422840	BCKDHA	0.09618763636363636
chr19	41422559	41422831	BCKDHA	0.09918846875
chr19	41422559	41422804	BCKDHA	0.12203223076923078
chr19	41422853	41423239	BCKDHA	0.03985564705882354
chr19	41422928	41423239	BCKDHA	0.05188982051282052
chr19	41422928	41423145	BCKDHA	0.07361878571428572
chr19	41423039	41423239	BCKDHA	0.030964909090909095
chr19	41424368	41425075	BCKDHA	0.09080567647058824
chr19	41424368	41425071	BCKDHA	0.09080567647058824
chr19	41424432	41425072	BCKDHA	0.09895464516129032
chr6	80127199	80127448	BCKDHB	0.4697221333333334
chr6	80167608	80167881	BCKDHB	0.06887023529411761
chr6	80168805	80169100	BCKDHB	0.0009665128205128207
chr6	80169741	80169943	BCKDHB	0.12483935714285715
chr6	80200864	80201101	BCKDHB	0.06583967647058822
chr16	31107737	31108215	BCKDK	0.2364001363636363
chr16	31108224	31108549	BCKDK	0.18147794827586208
chr16	31108379	31108549	BCKDK	0.1395971923076923
chr16	31108414	31108836	BCKDK	0.12546122666666668
chr16	31108864	31109488	BCKDK	0.11950826086956523
chr16	31108977	31109488	BCKDK	0.11950826086956523
chr16	31108977	31109473	BCKDK	0.11950826086956523
chr16	31109050	31109488	BCKDK	0.11950826086956523
chr16	31110331	31110569	BCKDK	0.11734857142857145
chr16	31110331	31111289	BCKDK	0.1989909456521739
chr16	31110618	31110831	BCKDK	0.293781875
chr16	31110618	31110792	BCKDK	0.125
chr16	31111799	31112097	BCKDK	0.4900795
chr16	31111799	31112637	BCKDK	0.1632363636363637
chr16	31112051	31112637	BCKDK	0.14490000000000006
chr16	31112051	31112603	BCKDK	0.14490000000000006
chr16	31112051	31112861	BCKDK	0.15720979411764707
chr16	31112051	31112636	BCKDK	0.14490000000000006
chr16	31112127	31112524	BCKDK	0.12429022033898306
chr14	99169217	99176265	BCL11B	0.23643263235294115
chr14	99173891	99176265	BCL11B	0.4134615333333333
chr14	99231275	99231627	BCL11B	0.057231322580645165
chr10	96204462	96204686	BLNK	0.04121401754385965
chr10	96204462	96204924	BLNK	0.09201996460176992
chr10	96204527	96204686	BLNK	0.011655636363636358
chr10	96215251	96215459	BLNK	0.1695031052631579
chr3	15601271	15601717	BTD	0.347706
chr3	15601300	15601840	BTD	0.2731635882352941
chr3	15601317	15601964	BTD	0.2731635882352941
chr3	15601666	15601964	BTD	0.2694028928571429
chr3	15601675	15601964	BTD	0.23243388461538456
chr3	15601678	15601964	BTD	0.23243388461538456
chr3	15601682	15601840	BTD	0.23243388461538456
chr3	15601694	15602380	BTD	0.23243388461538456
chr3	15601701	15601964	BTD	0.189303375
chr3	15601731	15601964	BTD	0.189303375
chr3	15606371	15606822	BTD	0.10594867968749998
chr3	15606371	15606981	BTD	0.10594867968749998
chr3	15631357	15631565	BTD	0.3974358888888889
chr3	15635354	15635758	BTD	0.08804048437499999
chr3	15635354	15635499	BTD	0.0449330652173913
chr3	15644246	15645892	BTD	0.21042196969696972
chr3	15644246	15645652	BTD	0.21240015277777774
chr3	15644246	15647710	BTD	0.2430731236363636
chr3	15644246	15645799	BTD	0.21042196969696972
chr3	15644246	15645867	BTD	0.21042196969696972
chr3	15644246	15645785	BTD	0.21042196969696972
chr3	15644246	15644740	BTD	0.22820672549019605
chr3	15644246	15645889	BTD	0.21042196969696972
chrX	101352973	101353421	BTK	0.3642360833333333
chrX	101353124	101353421	BTK	0.3642360833333333
chrX	101353249	101353421	BTK	0.3848484545454545
chrX	101355515	101356338	BTK	0.3575356136363637
chrX	101355982	101356338	BTK	0.499537
chrX	101358240	101358507	BTK	0.17699388571428576
chrX	101358240	101358431	BTK	0.3015166666666667
chrX	101358304	101358507	BTK	0.17699388571428576
chrX	101358547	101358766	BTK	0.09986894444444444
chrX	101359223	101359417	BTK	0.11369934782608696
chr21	43060371	43060616	CBS	0.1946874583333333
chr21	43060371	43060590	CBS	0.1946874583333333
chr21	43073196	43073373	CBS	0.08083970731707317
chr21	43073196	43073411	CBS	0.08083970731707317
chr21	43073196	43073578	CBS	0.08083970731707317
chr1	167430570	167431816	CD247	0.14722364705882351
chr1	167430570	167431083	CD247	0.14722364705882351
chr1	167433950	167435504	CD247	0.17885906521739128
chr1	167439274	167439470	CD247	0.1801899523809524
chr1	167439274	167439691	CD247	0.1801899523809524
chr1	167439274	167439710	CD247	0.1801899523809524
chr1	167439803	167440837	CD247	0.1532568888888889
chr1	167518338	167518680	CD247	0.1971042222222222
chr11	118339705	118339976	CD3D	0.04923485714285715
chr11	118304475	118304846	CD3E	0.2700574
chr11	118353049	118355231	CD3G	0.18662452127659576
chr11	118353049	118353907	CD3G	0.1776087391304348
chr11	118353049	118353852	CD3G	0.1776087391304348
chr19	41877050	41877453	CD79A	0.23807919718309845
chr19	41877210	41877453	CD79A	0.1556266078431373
chr19	41877235	41877453	CD79A	0.2413022580645162
chr19	41878920	41879723	CD79A	0.19413728846153847
chr19	41879465	41879723	CD79A	0.19413728846153847
chr19	41880600	41880808	CD79A	0.13942928571428576
chr19	41880600	41880772	CD79A	0.18649104545454545
chr19	41880797	41881442	CD79A	0.07731006837606838
chr19	41880797	41881050	CD79A	0.15323436842105262
chr7	117535178	117535481	CFTR	0.2114349
chr7	117564599	117564857	CFTR	0.31560895
chr7	117587669	117587903	CFTR	0.3765252307692308
chr7	117590283	117590509	CFTR	0.4063218275862069
chr7	117606604	117606823	CFTR	0.1223847272727273
chr7	117610449	117610739	CFTR	0.04429308235294119
chr7	117709947	117710771	CFTR	0.2691579571428571
chr7	117710062	117710400	CFTR	0.22316793023255815
chr8	60794916	60795197	CHD7	0.06043591176470589
chr8	60800318	60800595	CHD7	0.0396211320754717
chr8	60800318	60800596	CHD7	0.0396211320754717
chr8	60816317	60816571	CHD7	0.3027092727272728
chr8	60841574	60841824	CHD7	0.08318222950819673
chr8	60841777	60842122	CHD7	0.06040539583333333
chr8	60860834	60865195	CHD7	0.0909043812154696
chr8	60861874	60862406	CHD7	0.3666112105263158
chr8	60862126	60862406	CHD7	0.3666112105263158
chr8	60862159	60862406	CHD7	0.3666112105263158
chr8	60864946	60868098	CHD7	0.031054491856677517
chr8	60864946	60866544	CHD7	0.02581214229249012
chr8	60864946	60865203	CHD7	0.040070950000000036
chr8	60864946	60865529	CHD7	0.03754497590361449
chr16	30182757	30183083	CORO1A	0.22557042857142856
chr16	30182917	30183203	CORO1A	0.3421001162790698
chr16	30183352	30183795	CORO1A	0.1941870149253732
chr16	30183444	30183703	CORO1A	0.21980511764705887
chr16	30183535	30183795	CORO1A	0.1941870149253732
chr16	30183539	30183795	CORO1A	0.1941870149253732
chr16	30183547	30183795	CORO1A	0.1941870149253732
chr16	30183549	30183795	CORO1A	0.1941870149253732
chr16	30183551	30183795	CORO1A	0.1941870149253732
chr16	30183755	30184031	CORO1A	0.1941018518518519
chr16	30184678	30185034	CORO1A	0.25331575
chr16	30185139	30186790	CORO1A	0.20163495624999989
chr16	30185862	30186790	CORO1A	0.1707691666666665
chr16	30186528	30186790	CORO1A	0.10226784999999998
chr16	30186612	30187293	CORO1A	0.24733107999999995
chr16	30186746	30187015	CORO1A	0.25434485
chr16	30186746	30187202	CORO1A	0.3244603125
chr16	30186746	30187008	CORO1A	0.2906593529411765
chr16	30186746	30187293	CORO1A	0.3244603125
chr16	30186969	30187293	CORO1A	0.3544031764705883
chr16	30186969	30187203	CORO1A	0.3544031764705883
chr16	30186969	30187237	CORO1A	0.3544031764705883
chr16	30186969	30187153	CORO1A	0.3544031764705883
chr16	30187312	30187564	CORO1A	0.36474140000000005
chr16	30187312	30187571	CORO1A	0.36474140000000005
chr16	30187312	30189145	CORO1A	0.21054814728682164
chr16	30187655	30187899	CORO1A	0.12131551515151515
chr16	30187872	30188157	CORO1A	0.06631318181818181
chr16	30188005	30188319	CORO1A	0.4444443333333334
chr16	30188122	30188319	CORO1A	0.4444443333333334
chr16	30188291	30188646	CORO1A	0.4932291249999999
chr16	30188291	30188642	CORO1A	0.4932291249999999
chr2	210612047	210612363	CPS1	0.017699035087719306
chr2	210616353	210616611	CPS1	0.10585866
chr2	210656455	210656702	CPS1	0.05673896551724138
chr2	210657290	210657725	CPS1	0.245503
chr2	210660415	210660725	CPS1	0.3675398076923076
chr2	210663053	210663267	CPS1	0.1192295294117648
chr2	210663053	210663216	CPS1	0.1476113913043479
chr2	210671545	210675031	CPS1	0.17131931764705874
chr2	210676937	210677206	CPS1	0.4068263636363636
chr2	210677817	210679177	CPS1	0.2476384509803921
chr2	210677817	210679067	CPS1	0.13592496153846154
chr11	68754819	68757800	CPT1A	0.18493039449541285
chr11	68762557	68762831	CPT1A	0.20728002222222225
chr11	68793245	68793472	CPT1A	0.12768957894736846
chr11	68794734	68794981	CPT1A	0.4051824444444445
chr11	68796786	68797003	CPT1A	0.1049295510204082
chr11	68815264	68815573	CPT1A	0.24779641176470585
chr11	68815264	68815557	CPT1A	0.24779641176470585
chr11	68844075	68844480	CPT1A	0.3527777575757575
chr1	53196359	53197165	CPT2	0.18798427272727275
chr1	53196722	53197165	CPT2	0.27026516
chr1	53196730	53197165	CPT2	0.2285490869565217
chr1	53196743	53197165	CPT2	0.2285490869565217
chr1	53196750	53197165	CPT2	0.2285490869565217
chr1	53196789	53197165	CPT2	0.23325586363636364
chr1	53199707	53204385	CPT2	0.19502406741573047
chr1	53200649	53200869	CPT2	0.3669412258064516
chr1	53202253	53202499	CPT2	0.09505043103448274
chr1	53202253	53202846	CPT2	0.13506456756756755
chr1	53207405	53211615	CPT2	0.1508918421052632
chr1	53209945	53211389	CPT2	0.18400172972972967
chr1	53209945	53211320	CPT2	0.18519996470588232
chr1	53209945	53211439	CPT2	0.17796514615384612
chr15	74344974	74345313	CYP11A1	0.16115677551020408
chr15	74345045	74345313	CYP11A1	0.1376368536585366
chr15	74345132	74345313	CYP11A1	0.1376368536585366
chr15	74345141	74345360	CYP11A1	0.11966594230769227
chr15	74359453	74359673	CYP11A1	0.04816923762376239
chr15	74361305	74361853	CYP11A1	0.18876564102564106
chr15	74365646	74366276	CYP11A1	0.12609653061224496
chr15	74365646	74366248	CYP11A1	0.12742145833333338
chr15	74365646	74366228	CYP11A1	0.12499028888888895
chr15	74365646	74366259	CYP11A1	0.12609653061224496
chr15	74367247	74367810	CYP11A1	0.1813207391304348
chr15	74367247	74367697	CYP11A1	0.18198681818181814
chr15	74367247	74367716	CYP11A1	0.18198681818181814
chr10	102836995	102837542	CYP17A1	0.0764868962264151
chr10	102836995	102837603	CYP17A1	0.0764868962264151
chr10	102836995	102837492	CYP17A1	0.0764868962264151
chr10	102836995	102837484	CYP17A1	0.0764868962264151
chr6	32039286	32039527	CYP21A2	0.405729125
chr6	32039286	32039554	CYP21A2	0.405729125
chr6	32039476	32039717	CYP21A2	0.28250000000000003
chr6	32039476	32039710	CYP21A2	0.28250000000000003
chr6	32039476	32040042	CYP21A2	0.28250000000000003
chr6	32039515	32039717	CYP21A2	0.321875
chr6	32039515	32039676	CYP21A2	0.321875
chr6	32040336	32040654	CYP21A2	0.28523154
chr6	32040336	32040841	CYP21A2	0.297
chr6	32040598	32040841	CYP21A2	0.305871
chr1	100186849	100196492	DBT	0.14547279141104286
chr1	100210473	100211194	DBT	0.28900540789473683
chr1	100214747	100215053	DBT	0.31087859999999995
chr1	100230663	100230984	DBT	0.2804654545454545
chr10	14907809	14909400	DCLRE1C	0.15116154166666668
chr10	14911120	14911392	DCLRE1C	0.358627
chr10	14936468	14936663	DCLRE1C	0.04166664285714286
chr10	14953832	14954502	DCLRE1C	0.4460982142857143
chrX	154770689	154770949	DKC1	0.1920542531645569
chrX	154770689	154770946	DKC1	0.1920542531645569
chrX	154776729	154777759	DKC1	0.03722591044776119
chrX	154776729	154776981	DKC1	0.01078780357142857
chrX	154776729	154777758	DKC1	0.03722591044776119
chr7	107915436	107915766	DLD	0.09124629166666666
chr7	107915436	107915665	DLD	0.061095101694915235
chr7	107916724	107917034	DLD	0.0797089230769231
chr7	107917203	107917532	DLD	0.05582907894736841
chr7	107917854	107918131	DLD	0.4091852121212121
chr7	107918940	107919169	DLD	0.4166665
chr7	107919124	107921273	DLD	0.18611266666666668
chr7	107919124	107919663	DLD	0.18611266666666668
chr7	107919124	107919453	DLD	0.18611266666666668
chr7	107919124	107919783	DLD	0.18611266666666668
chr7	107919124	107919725	DLD	0.18611266666666668
chrX	31097607	31098253	DMD	0.033922499999999994
chrX	31172278	31172483	DMD	0.3048076923076923
chrX	31209428	31209769	DMD	0.4241124615384616
chrX	31209455	31209769	DMD	0.4241124615384616
chrX	31435482	31435724	DMD	0.11040195
chrX	31508138	31508551	DMD	0.05223630555555555
chrX	31875118	31875443	DMD	0.20492935294117648
chrX	31929526	31929815	DMD	0.3994047142857143
chrX	32151320	32151496	DMD	0.4506943333333333
chrX	32573460	32573707	DMD	0.3931818181818182
chrX	32573522	32573707	DMD	0.3944443333333333
chrX	32573675	32573916	DMD	0.4833332
chrX	32644062	32644383	DMD	0.29764808333333337
chrX	32697800	32698068	DMD	0.12085078787878788
chrX	32823225	32823457	DMD	0.28759345000000003
chrX	32960138	32960417	DMD	0.02649805882352941
chrX	33085831	33085997	DMD	0.2440525555555556
chr20	32784688	32784929	DNMT3B	0.0884615
chr20	32793466	32793665	DNMT3B	0.23595965517241385
chr20	32795339	32795604	DNMT3B	0.15104992857142854
chr20	32795580	32795764	DNMT3B	0.09361896610169493
chr20	32805268	32805477	DNMT3B	0.2398638604651162
chr20	32807692	32809426	DNMT3B	0.17176018589743589
chr20	32807692	32808350	DNMT3B	0.16211573611111108
chr20	32807692	32808139	DNMT3B	0.04269755555555555
chr5	169669218	169669398	DOCK2	0.00044726315789473693
chr5	169670472	169670667	DOCK2	0.0003427272727272727
chr5	169671008	169671244	DOCK2	0.0016752666666666675
chr5	169703879	169704145	DOCK2	0.21705158139534889
chr5	169708099	169708337	DOCK2	0.2419335454545455
chr5	169711865	169712077	DOCK2	0.23136788
chr5	169802988	169803276	DOCK2	0.1148641590909091
chr5	170041943	170042202	DOCK2	0.1270685
chr5	170041943	170042130	DOCK2	0.1270685
chr5	170050186	170050467	DOCK2	0.14374581481481474
chr9	220678	220933	DOCK8	0.20380100000000004
chr9	340089	340690	DOCK8	0.24542868
chr9	367948	370370	DOCK8	0.22807374074074074
chr9	380209	381457	DOCK8	0.13346150000000004
chr15	82163783	82164054	EFL1	0.034615962962962966
chr15	82163783	82164027	EFL1	0.034615962962962966
chr15	82220008	82220299	EFL1	0.05701451428571429
chr15	82240348	82240625	EFL1	0.18170018181818184
chr15	82241200	82241473	EFL1	0.1116029111111111
chr19	51345099	51345451	ETFB	0.2585218125
chr19	51345101	51345451	ETFB	0.2585218125
chr19	51345618	51348600	ETFB	0.2750612187499999
chr19	51350117	51350461	ETFB	0.059722787234042576
chr19	51350259	51350461	ETFB	0.05767679569892475
chr19	51354080	51357176	ETFB	0.16541441481481484
chr4	158679220	158680171	ETFDH	0.1390621169590643
chr4	158680397	158680677	ETFDH	0.2683614285714286
chr4	158680458	158680677	ETFDH	0.4651727
chr4	158681501	158681684	ETFDH	0.4825757272727273
chr4	158681872	158682494	ETFDH	0.2693588961038961
chr4	158682125	158682494	ETFDH	0.32266695348837204
chr4	158698917	158699200	ETFDH	0.08384444444444444
chr4	158706119	158706441	ETFDH	0.461111
chr8	28678016	28678263	EXTL3	0.16966738888888894
chr8	28715515	28718277	EXTL3	0.16877645652173914
chr8	28717169	28718277	EXTL3	0.16877645652173914
chr8	28717990	28718277	EXTL3	0.16877645652173914
chr8	28739831	28743284	EXTL3	0.10688171428571427
chr8	28750587	28753757	EXTL3	0.17639668000000006
chr8	28750587	28755669	EXTL3	0.2342609578947369
chr15	80152420	80152615	FAH	0.26511288
chr15	80155881	80158240	FAH	0.28054988235294115
chr15	80156422	80158240	FAH	0.28054988235294115
chr15	80167033	80167312	FAH	0.22503355000000005
chr15	80186060	80187016	FAH	0.197810962264151
chr17	28534261	28534608	FOXN1	0.2647815483870967
chr17	80108220	80108479	GAA	0.3302081875
chr17	80108419	80108677	GAA	0.3433331999999999
chr17	80108627	80108898	GAA	0.465624875
chr17	80117530	80117819	GAA	0.2516009705882353
chr17	80118123	80118427	GAA	0.3458333
chr17	80118583	80118875	GAA	0.2300279772727272
chr17	80119202	80119947	GAA	0.41070241666666657
chr17	80119202	80119949	GAA	0.41070241666666657
chr1	23799296	23800822	GALE	0.0803050588235294
chr1	23800238	23800593	GALE	0.05170675
chr17	75758140	75758442	GALK1	0.29779162068965515
chr17	75758140	75758588	GALK1	0.29779162068965515
chr3	128481749	128482148	GATA2	0.07151945833333337
chr3	128491934	128492292	GATA2	0.19176729885057464
chr3	128492829	128493255	GATA2	0.05942921739130435
chr3	128492829	128493243	GATA2	0.05942921739130435
chr15	45376531	45378614	GATM	0.32677466666666666
chr15	45378315	45378863	GATM	0.38337859999999996
chr15	45378315	45378617	GATM	0.38337859999999996
chr15	45378315	45378589	GATM	0.38337859999999996
chr15	45378315	45378554	GATM	0.38337859999999996
chr15	45396852	45397152	GATM	0.06622256923076925
chr15	45396852	45397329	GATM	0.1230144761904762
chr15	45396852	45397416	GATM	0.1230144761904762
